Start debug log file for scene: MainMenuUI -> 2016-04-09 (22:10:56:5578)

5:3033)
2016-04-06 (11:08:52:7941)| scene: MainMenuUI | Replaced: Level State: (LevelId: 0, NumberOfStars: 2, PlayerScore: 75)? False.
2016-04-08 (22:54:33:4623)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:54:33:4623)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (22:54:33:4623)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4623)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:54:33:4633)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:54:33:4643)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:54:33:4643)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:54:33:4643)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:54:33:4643)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:54:33:4643)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:54:33:4643)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:03:4089)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:56:03:4189)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (22:56:03:4329)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:4439)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:4542)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:4639)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:03:4729)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:4829)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:4919)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:5019)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (22:56:03:5129)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:56:03:5219)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:03:5299)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:5399)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:5501)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:03:5590)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (22:56:03:5730)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:56:03:5820)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:03:5900)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:56:03:6000)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:03:6100)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:03:6180)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:56:03:6290)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:56:03:6400)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6520)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:56:03:6531)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:31:3939)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:56:31:4189)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (22:56:31:4279)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:4433)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:4513)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:4623)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:31:4723)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:4813)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:4913)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:5013)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (22:56:31:5117)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:56:31:5198)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:31:5357)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:5447)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:5588)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:31:5678)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (22:56:31:5838)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:56:31:5938)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:31:6038)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:56:31:6128)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:56:31:6408)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:31:6498)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:56:31:6679)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:56:31:6779)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6889)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:56:31:6899)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:58:21:7784)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:58:21:8274)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (22:58:21:8394)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:8504)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:8654)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:8774)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:58:21:8924)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:9034)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:9131)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:9231)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (22:58:21:9331)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:58:21:9421)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:58:21:9521)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:9611)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:21:9701)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:58:21:9925)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (22:58:22:0035)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0135)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0225)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0335)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (22:58:22:0445)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0535)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0615)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0715)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0865)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (22:58:22:0875)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (23:00:19:8311)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (23:00:19:8441)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (23:00:19:8541)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:8751)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:8861)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:9031)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (23:00:19:9121)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:9211)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:9302)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:9402)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (23:00:19:9570)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (23:00:19:9650)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (23:00:19:9770)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:19:9881)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:20:0045)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (23:00:20:0136)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 2, PlayerScore: 95)? False.
2016-04-08 (23:00:20:0215)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (23:00:20:0305)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (23:00:20:0415)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (23:00:20:0514)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (23:00:20:0594)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (23:00:20:0684)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (23:00:20:0964)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (23:00:20:1154)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (23:00:20:1274)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (23:00:20:1274)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
